,GenSR,YerUR,translit,23-sfcost-prod,Sublex_Score
25,lj-i-b-d-a,lj-i-b-o_flt-d,lj-i-b-o-d,0.16666666666666666,0.1701251181442509
26,b-d-a,b-o_flt-d,b-o-d,0.1111111111111111,0.1701251181442509
27,gj-i-b-d-a,gj-i-b-o_flt-d,gj-i-b-o-d,0.16666666666666666,0.1701251181442509
28,s-u-b-d-a,s-u-b-o_flt-d,s-u-b-o-d,0.16666666666666666,0.1701251181442509
29,r-a-b-d-a,r-a-b-o_flt-d,r-a-b-o-d,0.25,0.1701251181442509
31,b-d-b-a,b-d-o_flt-b,b-d-o-b,0.012345679012345678,0.0591859481275184
32,b-d-b-a,b-d-e_flt-b,b-dj-e-b,0.01111111111111111,0.0530505739387392
34,b-d-v-a,b-o_flt-d-v,b-o-d-v,0.0016920473773265653,6.36472921819e-05
35,r-u-b-d-v-a,r-u-b-o_flt-d-v,r-u-b-o-d-v,0.0017006802721088441,6.36472921819e-05
36,m-u-b-d-v-a,m-u-b-d-o_flt-v,m-u-b-d-o-v,0.00892857142857143,0.8840743650919015
37,b-a-b-d-v-a,b-a-b-d-e_flt-v,b-a-b-dj-e-v,0.018518518518518517,0.8680655522521133
39,b-d-v-a,b-d-o_flt-v,b-d-o-v,0.012345679012345678,0.8840743650919015
40,sh-u-b-d-v-a,sh-u-b-d-o_flt-v,sh-u-b-d-o-v,0.012345679012345678,0.8840743650919015
41,b-d-z-a,b-d-o_flt-z,b-d-o-z,0.007407407407407408,0.3160444546759278
42,r-u-b-d-z-a,r-u-b-d-e_flt-z,r-u-b-dj-e-z,0.007142857142857144,0.2933850463255292
43,b-d-z-a,b-d-o_flt-z,b-d-o-z,0.007407407407407408,0.3160444546759278
44,b-d-z-a,b-d-e_flt-z,b-dj-e-z,0.007142857142857144,0.2933850463255292
46,b-d-z-a,b-d-e_flt-z,b-dj-e-z,0.007142857142857144,0.2933850463255292
48,b-d-z-a,b-d-e_flt-z,b-dj-e-z,0.007142857142857144,0.2933850463255292
50,zh-u-b-d-r-a,zh-u-b-o_flt-d-r,zh-u-b-o-d-r,0.0010245901639344258,0.0006485711092168
52,b-d-r-a,b-d-o_flt-r,b-d-o-r,0.013333333333333336,0.9799683527160539
53,sh-u-b-d-r-a,sh-u-b-d-e_flt-r,sh-u-b-dj-e-r,0.012820512820512818,0.976246842549924
54,b-d-r-a,b-o_flt-d-r,b-o-d-r,0.0013661202185792343,0.0006485711092168
55,g-b-a,g-e_flt-b,gj-e-b,0.038461538461538464,0.0297997933878465
56,g-b-a,g-o_flt-b,g-o-b,0.04999999999999999,0.040212380911572
57,m-u-g-b-a,m-u-g-e_flt-b,m-u-gj-e-b,0.030303030303030297,0.0216258904968569
58,b-u-g-b-a,b-u-g-o_flt-b,b-u-g-o-b,0.08333333333333334,0.040212380911572
59,b-a-g-b-a,b-a-g-e_flt-b,b-a-gj-e-b,0.09999999999999998,0.0297997933878465
60,x-a-g-b-a,x-a-g-e_flt-b,x-a-gj-e-b,0.04545454545454545,0.0297997933878465
61,g-b-a,g-o_flt-b,g-o-b,0.04999999999999999,0.040212380911572
62,g-b-a,g-o_flt-b,g-o-b,0.04999999999999999,0.040212380911572
63,g-b-a,g-o_flt-b,g-o-b,0.04999999999999999,0.040212380911572
64,k-u-g-b-a,k-u-g-o_flt-b,k-u-g-o-b,0.08333333333333334,0.040212380911572
65,b-u-g-b-v-a,b-u-g-b-e_flt-v,b-u-g-bj-e-v,0.007575757575757574,0.0003095751655431
66,kj-i-g-b-v-a,kj-i-g-o_flt-b-v,kj-i-g-o-b-v,0.0008605851979345953,3.6933767321673035e-07
67,g-b-v-a,g-b-o_flt-v,g-b-o-v,0.007936507936507938,0.00043791083560549995
68,lj-i-g-b-v-a,lj-i-g-b-e_flt-v,lj-i-g-bj-e-v,0.007575757575757574,0.0003095751655431
70,mj-i-g-b-v-a,mj-i-g-b-e_flt-v,mj-i-g-bj-e-v,0.007575757575757574,0.0003095751655431
72,xj-i-g-b-v-a,xj-i-g-o_flt-b-v,xj-i-g-o-b-v,0.0008605851979345953,3.6933767321673035e-07
73,xj-i-g-b-v-a,xj-i-g-o_flt-b-v,xj-i-g-o-b-v,0.0008605851979345953,3.6933767321673035e-07
74,pj-i-g-b-v-a,pj-i-g-o_flt-b-v,pj-i-g-o-b-v,0.0010101010101010105,3.6933767321673035e-07
75,g-b-v-a,g-o_flt-b-v,g-o-b-v,0.0009920634920634924,3.6933767321673035e-07
76,g-u-g-b-v-a,g-u-g-b-e_flt-v,g-u-g-bj-e-v,0.006211180124223603,0.0003095751655431
77,lj-i-g-b-d-a,lj-i-g-b-o_flt-d,lj-i-g-b-o-d,0.00462962962962963,0.000173526284671
78,k-u-g-b-d-a,k-u-g-b-o_flt-d,k-u-g-b-o-d,0.00462962962962963,0.000173526284671
79,sh-u-g-b-d-a,sh-u-g-b-o_flt-d,sh-u-g-b-o-d,0.00462962962962963,0.000173526284671
81,g-a-g-b-d-a,g-a-g-b-e_flt-d,g-a-g-bj-e-d,0.004545454545454546,0.000148318535586
82,g-b-d-a,g-b-e_flt-d,g-bj-e-d,0.003968253968253968,0.000148318535586
83,g-b-d-a,g-b-o_flt-d,g-b-o-d,0.00462962962962963,0.000173526284671
85,t-u-g-b-d-a,t-u-g-o_flt-b-d,t-u-g-o-b-d,0.00038580246913580234,4.009743251990499e-07
86,zh-a-g-v-a,zh-a-g-o_flt-v,zh-a-g-o-v,0.04999999999999999,0.6666666666666666
87,l-u-g-v-a,l-u-g-e_flt-v,l-u-gj-e-v,0.0909090909090909,0.3932826534755864
88,sh-a-g-v-a,sh-a-g-o_flt-v,sh-a-g-o-v,0.11111111111111109,0.6666666666666666
89,g-v-a,g-o_flt-v,g-o-v,0.07692307692307693,0.6666666666666666
90,g-v-a,g-o_flt-v,g-o-v,0.07692307692307693,0.6666666666666666
91,g-v-a,g-e_flt-v,gj-e-v,0.07142857142857144,0.4738755588722239
92,g-v-a,g-o_flt-v,g-o-v,0.07692307692307693,0.6666666666666666
93,sh-i-g-zh-a,sh-i-g-o_flt-zh,sh-i-g-o-zh,0.004115226337448558,0.0073608531566227
94,g-zh-a,g-e_flt-zh,gj-e-zh,0.008333333333333333,0.0065677144952426
95,g-zh-a,g-e_flt-zh,gj-e-zh,0.008333333333333333,0.0065677144952426
96,m-a-g-zh-a,m-a-g-e_flt-zh,m-a-gj-e-zh,0.009259259259259259,0.0065677144952426
97,x-u-g-zh-a,x-u-g-e_flt-zh,x-u-gj-e-zh,0.00617283950617284,0.0047351286868303
98,g-zh-a,g-o_flt-zh,g-o-zh,0.008620689655172412,0.0073608531566227
99,zh-u-g-zh-a,zh-u-g-o_flt-zh,zh-u-g-o-zh,0.005494505494505495,0.0073608531566227
100,g-zh-a,g-o_flt-zh,g-o-zh,0.008620689655172412,0.0073608531566227
101,g-zh-a,g-o_flt-zh,g-o-zh,0.008620689655172412,0.0073608531566227
102,rj-i-g-zh-a,rj-i-g-e_flt-zh,rj-i-gj-e-zh,0.00462962962962963,0.0065677144952426
103,sh-u-g-zh-a,sh-u-g-e_flt-zh,sh-u-gj-e-zh,0.00617283950617284,0.0047351286868303
104,g-zh-a,g-e_flt-zh,gj-e-zh,0.008333333333333333,0.0065677144952426
105,xj-i-g-zh-a,xj-i-g-e_flt-zh,xj-i-gj-e-zh,0.003968253968253968,0.0065677144952426
106,sh-i-g-zh-a,sh-i-g-e_flt-zh,sh-i-gj-e-zh,0.003968253968253968,0.0065677144952426
107,g-zh-a,g-o_flt-zh,g-o-zh,0.008620689655172412,0.0073608531566227
108,tj-i-g-zh-a,tj-i-g-e_flt-zh,tj-i-gj-e-zh,0.00462962962962963,0.0065677144952426
109,b-a-g-zh-b-a,b-a-g-o_flt-zh-b,b-a-g-o-zh-b,0.0007122507122507121,2.8885872102097635e-09
110,zh-u-g-zh-b-a,zh-u-g-o_flt-zh-b,zh-u-g-o-zh-b,0.0004728132387706855,2.8885872102097635e-09
111,g-zh-b-a,g-zh-o_flt-b,g-zh-o-b,0.005376344086021506,1.3364510690827137e-06
112,g-zh-b-a,g-zh-o_flt-b,g-zh-o-b,0.005376344086021506,1.3364510690827137e-06
114,g-zh-b-a,g-zh-e_flt-b,g-zh-e-b,0.005050505050505051,1.3364510690827137e-06
115,x-u-g-zh-b-a,x-u-g-zh-e_flt-b,x-u-g-zh-e-b,0.003571428571428573,1.3364510690827137e-06
117,p-u-g-zh-b-a,p-u-g-zh-o_flt-b,p-u-g-zh-o-b,0.003787878787878789,1.3364510690827137e-06
118,sh-u-g-zh-v-a,sh-u-g-zh-e_flt-v,sh-u-g-zh-e-v,0.00303030303030303,0.00017669562858619998
119,g-zh-v-a,g-o_flt-zh-v,g-o-zh-v,0.0005506607929515418,9.25352535842626e-07
121,g-zh-v-a,g-zh-e_flt-v,g-zh-e-v,0.00403225806451613,0.00017669562858619998
122,g-zh-v-a,g-o_flt-zh-v,g-o-zh-v,0.0005506607929515418,9.25352535842626e-07
123,sj-i-g-zh-v-a,sj-i-g-o_flt-zh-v,sj-i-g-o-zh-v,0.0003720238095238096,9.25352535842626e-07
125,g-zh-v-a,g-o_flt-zh-v,g-o-zh-v,0.0005506607929515418,9.25352535842626e-07
126,g-zh-g-a,g-zh-e_flt-g,g-zh-e-g,0.00432900432900433,4.582097474e-05
127,zh-u-g-zh-g-a,zh-u-g-o_flt-zh-g,zh-u-g-o-zh-g,0.0003717472118959107,1.1745101572497545e-07
128,b-u-g-zh-g-a,b-u-g-zh-e_flt-g,b-u-g-zh-e-g,0.0031746031746031746,4.582097474e-05
131,g-zh-g-a,g-zh-e_flt-g,g-zh-e-g,0.00432900432900433,4.582097474e-05
132,g-zh-g-a,g-zh-o_flt-g,g-zh-o-g,0.00432900432900433,4.582097474e-05
133,g-zh-g-a,g-zh-e_flt-g,g-zh-e-g,0.00432900432900433,4.582097474e-05
136,g-zh-g-a,g-zh-e_flt-g,g-zh-e-g,0.00432900432900433,4.582097474e-05
137,g-zh-d-a,g-o_flt-zh-d,g-o-zh-d,0.0008771929824561402,7.914691823990151e-09
138,g-zh-d-a,g-o_flt-zh-d,g-o-zh-d,0.0008771929824561402,7.914691823990151e-09
140,rj-i-g-zh-d-a,rj-i-g-zh-o_flt-d,rj-i-g-zh-o-d,0.003571428571428573,8.600145931387965e-06
141,g-zh-d-a,g-zh-e_flt-d,g-zh-e-d,0.007575757575757576,8.600145931387965e-06
142,g-zh-d-a,g-zh-e_flt-d,g-zh-e-d,0.007575757575757576,8.600145931387965e-06
143,g-zh-d-a,g-zh-e_flt-d,g-zh-e-d,0.007575757575757576,8.600145931387965e-06
144,g-zh-d-a,g-zh-o_flt-d,g-zh-o-d,0.008064516129032258,8.600145931387965e-06
145,g-zh-z-a,g-zh-e_flt-z,g-zh-e-z,0.0013774104683195588,4.4819874039347976e-08
146,zh-u-g-zh-z-a,zh-u-g-zh-e_flt-z,zh-u-g-zh-e-z,0.0011111111111111113,4.4819874039347976e-08
147,g-zh-z-a,g-zh-e_flt-z,g-zh-e-z,0.0013774104683195588,4.4819874039347976e-08
149,g-zh-z-a,g-zh-e_flt-z,g-zh-e-z,0.0013774104683195588,4.4819874039347976e-08
150,bj-i-g-zh-z-a,bj-i-g-zh-e_flt-z,bj-i-g-zh-e-z,0.0010395010395010393,4.4819874039347976e-08
153,g-zh-l-a,g-o_flt-zh-l,g-o-zh-l,0.0007326007326007326,9.425426701e-06
154,g-zh-l-a,g-o_flt-zh-l,g-o-zh-l,0.0007326007326007326,9.425426701e-06
155,l-u-g-zh-l-a,l-u-g-zh-e_flt-l,l-u-g-zh-e-l,0.00432900432900433,0.0012089817292237
156,n-u-g-zh-l-a,n-u-g-o_flt-zh-l,n-u-g-o-zh-l,0.0004629629629629629,9.425426701e-06
159,g-zh-l-a,g-o_flt-zh-l,g-o-zh-l,0.0007326007326007326,9.425426701e-06
161,g-zh-l-a,g-zh-o_flt-l,g-zh-o-l,0.0064516129032258064,0.0012089817292237
163,g-zh-l-a,g-zh-e_flt-l,g-zh-e-l,0.0064516129032258064,0.0012089817292237
164,tj-i-g-zh-n-a,tj-i-g-zh-o_flt-n,tj-i-g-zh-o-n,0.0029411764705882344,0.0012089817292237
166,m-a-g-zh-n-a,m-a-g-zh-e_flt-n,m-a-g-zh-e-n,0.005376344086021506,0.0012089817292237
167,b-a-g-zh-n-a,b-a-g-o_flt-zh-n,b-a-g-o-zh-n,0.0006242197253433209,2.9125338532e-06
168,g-zh-n-a,g-zh-o_flt-n,g-zh-o-n,0.005555555555555556,0.0012089817292237
169,g-zh-n-a,g-zh-o_flt-n,g-zh-o-n,0.005555555555555556,0.0012089817292237
170,m-a-g-zh-n-a,m-a-g-zh-o_flt-n,m-a-g-zh-o-n,0.005555555555555556,0.0012089817292237
172,p-u-g-zh-n-a,p-u-g-zh-e_flt-n,p-u-g-zh-e-n,0.003787878787878789,0.0012089817292237
173,g-zh-n-a,g-zh-e_flt-n,g-zh-e-n,0.005376344086021506,0.0012089817292237
174,z-u-g-zh-n-a,z-u-g-o_flt-zh-n,z-u-g-o-zh-n,0.00041459369817578774,2.9125338532e-06
175,m-u-g-zh-n-a,m-u-g-o_flt-zh-n,m-u-g-o-zh-n,0.00041459369817578774,2.9125338532e-06
176,lj-i-g-zh-n-a,lj-i-g-zh-e_flt-n,lj-i-g-zh-e-n,0.002857142857142857,0.0012089817292237
178,g-z-a,g-o_flt-z,g-o-z,0.06250000000000001,0.1872565296478106
179,g-z-a,g-e_flt-z,gj-e-z,0.055555555555555546,0.1657572580813796
180,sh-i-g-z-a,sh-i-g-e_flt-z,sh-i-gj-e-z,0.07142857142857144,0.1657572580813796
181,g-z-a,g-o_flt-z,g-o-z,0.06250000000000001,0.1872565296478106
182,g-z-a,g-o_flt-z,g-o-z,0.06250000000000001,0.1872565296478106
183,x-u-g-z-a,x-u-g-e_flt-z,x-u-gj-e-z,0.08333333333333334,0.1250995815309268
184,g-z-a,g-o_flt-z,g-o-z,0.06250000000000001,0.1872565296478106
185,pj-i-g-z-a,pj-i-g-o_flt-z,pj-i-g-o-z,0.2,0.1872565296478106
186,g-z-a,g-o_flt-z,g-o-z,0.06250000000000001,0.1872565296478106
187,t-u-g-z-a,t-u-g-e_flt-z,t-u-gj-e-z,0.08333333333333334,0.1250995815309268
188,r-a-g-z-a,r-a-g-e_flt-z,r-a-gj-e-z,0.08333333333333334,0.1657572580813796
189,g-z-a,g-e_flt-z,gj-e-z,0.055555555555555546,0.1657572580813796
190,g-z-a,g-o_flt-z,g-o-z,0.06250000000000001,0.1872565296478106
192,tj-i-g-z-g-a,tj-i-g-o_flt-z-g,tj-i-g-o-z-g,0.0020408163265306116,1.0653092497e-06
194,k-u-g-z-g-a,k-u-g-z-e_flt-g,k-u-g-zj-e-g,0.013333333333333336,0.0005337761664757
195,zh-u-g-z-g-a,zh-u-g-z-e_flt-g,zh-u-g-zj-e-g,0.009615384615384614,0.0005337761664757
197,r-u-g-z-d-a,r-u-g-o_flt-z-d,r-u-g-o-z-d,0.0012820512820512823,2.668714986313599e-07
198,gj-i-g-z-d-a,gj-i-g-z-o_flt-d,gj-i-g-z-o-d,0.023809523809523808,0.00011883151135509999
199,rj-i-g-z-d-a,rj-i-g-z-o_flt-d,rj-i-g-z-o-d,0.023809523809523808,0.00011883151135509999
200,k-a-g-z-d-a,k-a-g-z-o_flt-d,k-a-g-z-o-d,0.015151515151515147,0.00011883151135509999
201,k-u-g-z-d-a,k-u-g-z-o_flt-d,k-u-g-z-o-d,0.015151515151515147,0.00011883151135509999
204,g-u-g-z-d-a,g-u-g-o_flt-z-d,g-u-g-o-z-d,0.0009578544061302679,2.668714986313599e-07
205,g-z-zh-a,g-z-e_flt-zh,g-zj-e-zh,0.0006887052341597797,7.886045951051322e-07
207,g-z-zh-a,g-z-e_flt-zh,g-zj-e-zh,0.0006887052341597797,7.886045951051322e-07
209,gj-i-g-z-m-a,gj-i-g-o_flt-z-m,gj-i-g-o-z-m,0.002538071065989848,8.3931176106e-06
210,zh-u-g-z-m-a,zh-u-g-z-e_flt-m,zh-u-g-zj-e-m,0.009615384615384614,0.0018792505845065
216,g-z-m-a,g-z-o_flt-m,g-z-o-m,0.015151515151515147,0.0024101758374240998
217,g-z-m-a,g-z-o_flt-m,g-z-o-m,0.015151515151515147,0.0024101758374240998
218,g-z-m-a,g-o_flt-z-m,g-o-z-m,0.0016666666666666672,8.3931176106e-06
219,tj-i-g-z-m-a,tj-i-g-z-o_flt-m,tj-i-g-z-o-m,0.023809523809523808,0.0024101758374240998
220,g-z-m-a,g-z-o_flt-m,g-z-o-m,0.015151515151515147,0.0024101758374240998
221,r-u-g-z-m-a,r-u-g-o_flt-z-m,r-u-g-o-z-m,0.0017006802721088441,8.3931176106e-06
222,g-z-n-a,g-z-e_flt-n,g-zj-e-n,0.014492753623188404,0.0116238996527098
223,l-u-g-z-n-a,l-u-g-z-e_flt-n,l-u-g-zj-e-n,0.014492753623188404,0.0116238996527098
224,rj-i-g-z-n-a,rj-i-g-o_flt-z-n,rj-i-g-o-z-n,0.0020408163265306116,8.54844888873e-05
226,g-z-n-a,g-z-e_flt-n,g-zj-e-n,0.014492753623188404,0.0116238996527098
227,g-z-n-a,g-z-e_flt-n,g-zj-e-n,0.014492753623188404,0.0116238996527098
228,g-z-n-a,g-o_flt-z-n,g-o-z-n,0.001344086021505376,8.54844888873e-05
229,g-z-n-a,g-z-e_flt-n,g-zj-e-n,0.014492753623188404,0.0116238996527098
230,t-a-g-z-n-a,t-a-g-z-o_flt-n,t-a-g-z-o-n,0.015873015873015872,0.016114905046648
232,p-u-g-z-r-a,p-u-g-z-o_flt-r,p-u-g-z-o-r,0.015151515151515147,0.00047230186807159996
233,z-u-g-z-r-a,z-u-g-o_flt-z-r,z-u-g-o-z-r,0.0010162601626016263,1.9945499512e-06
235,g-z-r-a,g-z-o_flt-r,g-z-o-r,0.015151515151515147,0.00047230186807159996
238,g-z-r-a,g-z-o_flt-r,g-z-o-r,0.015151515151515147,0.00047230186807159996
239,g-z-r-a,g-z-e_flt-r,g-zj-e-r,0.014492753623188404,0.000355723865375
